1320.640000 1182.630000 2436.557000 509.098000 1237.202000 1099.069000 396.063000 312.677000 386.176000 1531.730000 1476.334000 128.051000 383.892000 3552.745000 2495.653000 1016.932000 1040.802000 860.548000 457.503000 4839.040000 2320.397000 110.030000 1879.345000 195.010000 412.166000 156.366000 501.059000 578.447000 260.553000 1072.052000 782.170000 793.220000 141.219000 2171.132000 327.164000 149.791000 193.706000 225.175000 24.794000 153.953000 173.930000 187.499000 226.263000 88.383000 111.905000 248.446000 156.907000 414.125000 285.360000 270.584000 116.947000 526.271000 320.574000 308.251000 94.983000  
1288.411000 1163.837000 2405.244000 496.117000 1216.100000 1076.261000 381.720000 307.946000 382.071000 1504.222000 1454.482000 126.415000 377.413000 3463.636000 2443.380000 1004.765000 1027.290000 851.754000 455.344000 4750.165000 2304.125000 110.809000 1858.034000 193.698000 411.839000 153.308000 501.410000 570.138000 261.827000 1059.884000 763.169000 776.780000 140.900000 2140.371000 331.079000 148.661000 193.217000 230.834000 24.168000 151.252000 173.930000 182.526000 227.244000 88.620000 109.656000 232.008000 157.267000 419.616000 288.632000 269.290000 118.413000 520.369000 321.622000 311.576000 94.885000  
1296.922000 1163.774000 2396.957000 496.620000 1209.684000 1070.210000 383.600000 308.893000 379.888000 1494.942000 1465.183000 124.979000 377.343000 3480.778000 2450.747000 1001.299000 1025.839000 849.743000 453.276000 4772.688000 2309.358000 110.878000 1867.629000 193.696000 417.694000 153.053000 507.166000 570.700000 260.827000 1055.753000 753.257000 774.367000 141.297000 2173.208000 324.511000 147.960000 190.031000 225.644000 24.337000 153.246000 171.181000 182.904000 224.398000 88.620000 108.768000 224.542000 156.625000 412.874000 286.841000 268.604000 120.022000 516.582000 322.460000 310.209000 94.906000  
1321.776000 1151.940000 2361.748000 493.211000 1194.312000 1062.077000 378.126000 306.116000 377.736000 1476.383000 1456.746000 124.059000 373.914000 3423.053000 2430.471000 993.641000 1023.254000 838.362000 449.877000 4808.574000 2349.942000 109.700000 1886.324000 194.148000 415.515000 151.827000 503.265000 561.774000 262.197000 1038.228000 743.754000 767.571000 141.383000 2191.377000 324.724000 150.154000 189.664000 222.003000 24.803000 152.963000 171.323000 183.381000 223.877000 89.375000 106.416000 228.750000 155.795000 410.968000 286.698000 267.576000 119.368000 517.360000 320.574000 312.600000 95.190000  
1327.791000 1160.119000 2377.154000 501.607000 1208.468000 1083.408000 376.949000 310.856000 381.846000 1503.999000 1443.363000 124.734000 380.257000 3485.046000 2460.075000 995.524000 1040.092000 854.535000 447.720000 4736.523000 2386.534000 109.196000 1879.101000 195.425000 426.315000 153.302000 503.143000 562.553000 262.441000 1037.198000 741.887000 776.749000 139.785000 2222.186000 325.338000 151.443000 188.951000 222.797000 24.122000 153.423000 167.930000 181.541000 222.212000 89.933000 106.523000 226.377000 153.579000 413.477000 292.405000 266.984000 120.410000 515.145000 324.387000 315.741000 96.041000  
1316.104000 1160.238000 2332.608000 490.978000 1207.523000 1079.383000 379.052000 307.239000 380.015000 1499.910000 1439.755000 123.561000 379.745000 3471.454000 2439.177000 990.884000 1038.942000 861.572000 453.669000 4746.533000 2423.829000 110.133000 1871.244000 193.374000 425.972000 153.325000 501.049000 569.385000 268.504000 1017.672000 757.542000 766.508000 143.998000 2233.423000 333.855000 151.443000 189.500000 223.917000 23.941000 158.362000 164.177000 184.085000 223.831000 90.434000 106.339000 225.862000 154.573000 413.100000 294.157000 265.879000 120.410000 514.894000 324.387000 314.748000 96.969000  
1328.830000 1168.835000 2351.349000 500.768000 1226.772000 1100.592000 389.177000 308.245000 386.807000 1528.769000 1464.242000 123.868000 384.440000 3555.881000 2462.443000 1005.958000 1052.424000 873.430000 453.599000 4719.743000 2430.206000 110.911000 1884.706000 193.526000 435.825000 154.628000 506.994000 576.732000 270.746000 991.822000 762.767000 775.293000 147.041000 2231.835000 341.423000 152.146000 188.777000 228.015000 23.526000 161.118000 165.183000 186.835000 224.449000 90.178000 106.137000 239.580000 149.519000 414.365000 296.689000 265.626000 119.859000 508.414000 321.539000 311.040000 96.551000  
1328.481000 1172.631000 2341.890000 500.439000 1225.415000 1100.780000 390.178000 308.878000 387.034000 1532.002000 1438.599000 123.531000 384.459000 3550.572000 2466.798000 1012.164000 1056.664000 882.894000 459.409000 4818.847000 2417.462000 112.787000 1901.035000 197.302000 435.281000 154.255000 515.647000 585.370000 257.420000 1018.390000 777.452000 765.055000 148.091000 2225.565000 350.616000 154.543000 187.921000 232.083000 24.259000 159.666000 169.642000 187.727000 224.805000 90.066000 106.668000 238.526000 152.052000 412.813000 299.306000 265.374000 118.951000 510.257000 325.288000 307.754000 97.552000  
1349.410000 1185.802000 2363.912000 510.454000 1238.465000 1106.623000 393.013000 311.168000 389.781000 1541.441000 1464.048000 126.510000 388.142000 3593.195000 2489.667000 1012.414000 1055.863000 873.764000 463.949000 4809.833000 2458.030000 114.003000 1923.226000 199.669000 437.440000 156.463000 510.772000 596.675000 260.964000 1034.644000 786.865000 779.568000 152.760000 2241.117000 364.715000 155.634000 187.571000 234.008000 24.561000 163.870000 171.945000 190.837000 224.588000 89.968000 109.649000 240.024000 152.905000 421.209000 288.066000 264.192000 119.025000 496.506000 328.745000 313.591000 98.132000  
1379.112000 1210.674000 2367.878000 516.471000 1261.444000 1132.861000 395.814000 316.275000 395.817000 1563.409000 1471.517000 127.427000 394.194000 3716.837000 2543.997000 1028.914000 1061.766000 880.501000 470.361000 4837.235000 2454.917000 114.423000 1943.532000 201.556000 435.109000 157.057000 513.265000 596.223000 262.916000 1036.808000 800.891000 799.112000 158.073000 2265.598000 359.984000 156.558000 189.235000 235.001000 24.442000 168.119000 172.897000 192.264000 221.174000 91.120000 110.298000 240.672000 159.211000 419.885000 290.908000 265.884000 120.210000 464.291000 331.144000 319.125000 98.445000  
1375.133000 1204.235000 2375.367000 525.500000 1262.974000 1135.867000 391.455000 316.923000 395.568000 1570.712000 1484.909000 126.381000 396.222000 3692.962000 2516.970000 1026.836000 1070.582000 894.675000 465.041000 4885.939000 2455.601000 112.774000 1946.970000 200.358000 442.885000 157.430000 521.976000 604.374000 264.451000 1037.455000 813.209000 798.606000 160.493000 2275.479000 356.574000 156.558000 187.460000 233.087000 24.755000 168.303000 176.210000 191.733000 221.342000 91.151000 111.774000 240.456000 164.301000 412.751000 299.022000 266.824000 120.210000 447.263000 332.003000 321.913000 99.423000  
1375.972000 1193.464000 2355.131000 518.328000 1262.188000 1134.182000 394.970000 314.210000 393.863000 1562.565000 1491.920000 124.478000 392.454000 3713.146000 2500.214000 1020.917000 1078.840000 900.755000 463.044000 4885.092000 2469.466000 110.844000 1951.855000 201.530000 443.505000 159.362000 520.667000 610.462000 261.090000 1037.455000 812.313000 819.480000 160.802000 2289.134000 346.770000 158.848000 186.573000 235.024000 24.752000 170.004000 175.759000 191.733000 221.734000 91.489000 115.220000 246.459000 168.291000 420.617000 289.877000 265.039000 120.073000 435.026000 333.040000 321.434000 99.423000  
1378.719000 1201.056000 2351.060000 458.939000 1254.267000 1131.642000 395.425000 318.798000 394.707000 1559.926000 1483.288000 124.130000 393.911000 3706.935000 2495.680000 1029.175000 1075.954000 900.769000 468.050000 4939.667000 2472.577000 112.945000 1936.401000 201.252000 447.396000 158.732000 520.927000 597.699000 259.197000 1034.514000 816.476000 818.233000 161.278000 2279.468000 346.341000 158.917000 186.758000 236.152000 25.371000 169.581000 182.461000 196.319000 220.788000 91.571000 117.461000 244.949000 168.205000 429.500000 291.320000 263.616000 119.293000 417.619000 332.160000 329.788000 86.179000  
1399.573000 1213.305000 2394.005000 451.623000 1262.776000 1137.038000 399.429000 323.013000 396.337000 1576.141000 1510.219000 126.649000 398.201000 3767.092000 2536.762000 1034.402000 1068.773000 893.809000 471.931000 4945.032000 2487.707000 113.540000 1948.613000 204.864000 456.742000 159.233000 520.638000 610.197000 254.652000 1046.183000 798.355000 811.653000 165.643000 2285.704000 351.062000 158.875000 188.063000 238.433000 25.435000 170.084000 184.271000 198.453000 220.899000 92.415000 117.461000 245.400000 166.545000 444.800000 294.760000 265.223000 118.852000 413.475000 333.406000 335.435000 87.938000  
1403.273000 1213.549000 2381.414000 450.731000 1257.820000 1130.509000 403.432000 318.195000 395.677000 1569.350000 1503.875000 126.098000 400.547000 3759.595000 2541.531000 1035.149000 1067.806000 890.553000 468.771000 4935.366000 2479.577000 112.906000 1963.102000 206.289000 453.382000 159.971000 524.159000 621.886000 244.331000 1048.515000 803.703000 815.078000 165.771000 2290.710000 350.766000 159.898000 187.572000 236.648000 25.473000 170.120000 185.092000 199.843000 220.984000 93.493000 117.775000 246.251000 164.372000 456.450000 293.411000 266.918000 118.862000 429.029000 333.322000 348.241000 90.438000  
1403.273000 1213.549000 2381.414000 450.731000 1257.820000 1130.509000 403.432000 318.195000 395.677000 1569.350000 1503.875000 126.098000 400.547000 3759.595000 2541.531000 1035.149000 1067.806000 890.553000 468.771000 4935.366000 2443.036000 112.906000 1963.102000 205.492000 451.980000 159.971000 524.159000 625.254000 244.938000 1048.515000 803.703000 815.078000 165.771000 2290.710000 350.766000 159.898000 187.369000 236.648000 25.463000 170.120000 185.092000 196.852000 220.280000 93.649000 117.775000 243.835000 164.373000 456.450000 305.068000 267.171000 118.862000 429.029000 333.322000 348.241000 90.438000  
1399.331000 1210.140000 2374.561000 449.465000 1254.287000 1127.333000 402.299000 317.301000 394.565000 1564.942000 1491.023000 125.743000 399.422000 3740.457000 2538.068000 1035.149000 1073.191000 895.234000 471.170000 4935.208000 2471.432000 113.523000 1971.340000 205.672000 450.347000 160.142000 524.112000 626.748000 239.246000 1038.421000 807.031000 814.682000 165.068000 2300.956000 343.670000 159.898000 189.011000 237.917000 25.468000 168.556000 181.945000 200.600000 219.566000 94.776000 116.993000 249.734000 166.478000 457.159000 304.175000 263.820000 118.430000 428.752000 333.741000 348.241000 90.438000  
1392.893000 1209.813000 2345.536000 445.398000 1248.509000 1127.867000 401.074000 315.505000 395.986000 1555.519000 1508.210000 124.583000 396.511000 3697.717000 2498.409000 1029.415000 1058.417000 879.705000 461.866000 4987.166000 2465.224000 111.558000 1964.726000 206.565000 459.401000 159.383000 527.940000 608.409000 234.716000 1046.169000 797.422000 821.152000 165.698000 2257.303000 327.622000 163.021000 188.546000 231.857000 25.418000 171.818000 183.385000 200.461000 219.678000 94.269000 115.113000 251.307000 166.605000 455.443000 301.094000 262.833000 117.327000 439.163000 333.741000 356.150000 90.438000  
1378.920000 1198.811000 2326.610000 437.454000 1235.502000 1113.371000 395.735000 314.042000 394.013000 1544.057000 1486.322000 124.339000 392.656000 3652.231000 2489.861000 1006.850000 1057.187000 859.707000 447.956000 4854.372000 2428.818000 107.947000 1926.115000 201.172000 440.722000 155.724000 519.109000 585.023000 230.200000 1030.737000 782.184000 803.303000 166.329000 2240.410000 326.612000 163.127000 189.107000 228.532000 24.290000 171.641000 184.790000 197.618000 216.037000 94.871000 115.138000 254.423000 165.507000 453.988000 299.770000 262.105000 117.253000 455.465000 333.741000 362.889000 91.294000  
1376.980000 1200.269000 2325.307000 431.592000 1233.580000 1111.750000 396.490000 312.706000 394.185000 1550.899000 1496.383000 124.409000 391.083000 3633.430000 2499.495000 1008.997000 1057.971000 858.543000 449.866000 4758.318000 2380.119000 109.271000 1901.895000 200.714000 446.784000 156.131000 520.211000 588.361000 230.620000 1019.164000 766.017000 795.737000 165.188000 2230.054000 325.740000 164.520000 189.502000 225.987000 23.956000 169.106000 183.248000 198.303000 214.592000 95.700000 115.245000 247.824000 164.818000 442.941000 288.941000 262.215000 116.437000 469.070000 333.123000 374.366000 91.338000  
1392.544000 1220.437000 2353.683000 411.175000 1252.994000 1127.335000 402.741000 313.980000 399.804000 1574.923000 1503.980000 125.795000 398.050000 3674.981000 2513.472000 1028.530000 1063.071000 867.192000 452.232000 4756.339000 2389.345000 109.708000 1917.729000 199.512000 443.932000 154.840000 519.592000 577.443000 238.969000 1007.330000 762.383000 801.508000 165.276000 2239.805000 334.203000 164.520000 191.572000 230.314000 24.030000 170.126000 184.884000 191.837000 214.648000 95.894000 116.651000 249.706000 168.888000 459.392000 292.742000 265.547000 116.437000 492.115000 333.814000 372.678000 91.622000  
1388.943000 1214.564000 2351.282000 415.362000 1250.467000 1124.629000 399.067000 316.285000 399.593000 1574.609000 1499.299000 126.403000 395.728000 3691.302000 2524.016000 1034.635000 1064.758000 864.681000 455.772000 4739.219000 2359.432000 110.768000 1901.774000 200.276000 434.750000 158.373000 517.247000 575.172000 248.634000 979.882000 759.114000 793.254000 165.097000 2233.639000 329.765000 165.982000 191.428000 225.921000 23.849000 167.845000 187.835000 194.122000 213.230000 95.633000 117.023000 250.062000 167.417000 456.935000 304.313000 268.712000 115.498000 486.020000 333.511000 373.237000 91.071000  
1378.854000 1209.837000 2347.400000 417.967000 1248.632000 1124.086000 398.392000 317.454000 398.199000 1571.271000 1495.677000 125.523000 393.672000 3726.428000 2505.850000 1030.735000 1048.060000 851.609000 452.890000 4735.767000 2412.952000 109.433000 1910.470000 202.205000 446.174000 159.989000 520.190000 571.686000 240.206000 963.866000 737.909000 791.866000 163.917000 2233.319000 327.899000 164.114000 190.037000 227.259000 23.074000 167.744000 195.663000 197.916000 214.454000 95.166000 119.088000 250.671000 169.431000 449.855000 303.265000 268.712000 115.954000 488.245000 344.529000 373.127000 91.052000  
1371.234000 1202.941000 2332.995000 409.947000 1233.338000 1110.341000 399.809000 314.554000 394.253000 1557.379000 1481.612000 123.298000 387.800000 3670.091000 2485.510000 1013.469000 1053.891000 845.931000 448.260000 4656.962000 2387.993000 108.550000 1896.591000 200.669000 448.830000 160.676000 514.779000 550.597000 235.300000 935.239000 735.139000 773.816000 160.728000 2200.325000 321.524000 163.964000 188.310000 216.944000 22.217000 169.705000 196.363000 199.618000 215.191000 92.266000 120.109000 250.216000 166.815000 441.873000 303.265000 268.215000 115.590000 504.750000 345.964000 376.873000 91.208000  
1355.677000 1206.716000 2336.213000 417.323000 1245.804000 1117.934000 405.029000 318.469000 395.888000 1562.035000 1471.467000 122.974000 388.057000 3735.318000 2480.177000 1018.023000 1068.912000 855.288000 445.350000 4613.196000 2381.715000 108.180000 1907.728000 196.752000 438.725000 161.047000 495.632000 536.072000 237.656000 935.148000 729.007000 771.201000 161.848000 2226.623000 324.111000 166.060000 186.763000 211.723000 22.404000 170.330000 193.768000 196.841000 217.422000 93.401000 120.602000 247.826000 162.806000 437.012000 303.817000 265.649000 114.083000 504.358000 355.181000 381.242000 90.795000  
1350.382000 1207.878000 2352.372000 417.515000 1250.589000 1125.370000 405.059000 322.720000 395.478000 1562.069000 1469.546000 123.192000 388.655000 3683.431000 2483.249000 1017.864000 1069.350000 853.915000 449.147000 4720.011000 2407.201000 108.407000 1912.266000 197.432000 434.161000 161.970000 500.560000 535.170000 237.914000 972.315000 743.192000 779.787000 163.450000 2245.194000 324.138000 166.060000 186.599000 214.007000 23.192000 170.850000 198.587000 200.305000 218.501000 90.719000 123.973000 249.114000 161.127000 432.404000 304.507000 266.478000 114.083000 501.207000 362.430000 384.584000 91.084000  
1360.157000 1206.118000 2342.436000 419.286000 1245.853000 1134.286000 409.453000 322.485000 397.359000 1551.636000 1469.291000 122.821000 391.103000 3671.618000 2517.494000 1028.877000 1065.102000 852.554000 449.280000 4619.620000 2423.639000 108.683000 1892.100000 196.052000 434.068000 160.433000 497.920000 545.734000 224.643000 970.799000 735.049000 783.458000 167.746000 2234.503000 319.017000 168.064000 186.724000 216.128000 22.175000 170.888000 197.567000 197.239000 216.994000 91.334000 122.997000 248.428000 157.033000 441.365000 307.942000 265.498000 116.501000 499.223000 364.315000 387.318000 90.021000  
1371.603000 1205.373000 2350.268000 418.008000 1250.157000 1140.651000 410.152000 322.970000 398.960000 1556.472000 1477.465000 121.702000 392.618000 3679.454000 2537.490000 1031.767000 1067.476000 845.585000 448.165000 4629.807000 2385.227000 108.930000 1894.928000 198.942000 427.305000 160.707000 498.024000 529.791000 217.663000 966.065000 737.712000 776.870000 171.694000 2223.756000 314.687000 168.030000 186.797000 216.410000 22.071000 164.241000 198.558000 196.031000 216.180000 89.868000 125.074000 246.445000 160.240000 436.531000 309.222000 265.684000 116.184000 496.842000 370.694000 384.154000 89.813000  
1364.806000 1184.908000 2305.105000 408.796000 1225.057000 1116.304000 413.750000 316.476000 393.800000 1521.655000 1453.139000 121.717000 384.528000 3583.598000 2490.569000 1012.148000 1052.633000 806.981000 442.714000 4627.972000 2382.252000 108.232000 1893.577000 198.666000 425.379000 161.081000 497.129000 531.050000 215.295000 945.842000 705.577000 761.543000 170.360000 2150.531000 295.063000 167.967000 186.425000 209.296000 22.179000 164.223000 197.655000 191.449000 214.483000 89.689000 126.503000 243.174000 158.346000 433.460000 309.491000 266.992000 114.603000 494.467000 375.104000 381.914000 88.783000  
1360.533000 1186.939000 2316.872000 403.918000 1224.711000 1106.781000 415.634000 318.843000 394.680000 1520.458000 1434.030000 122.854000 384.258000 3582.458000 2511.871000 1012.115000 1044.570000 801.472000 434.622000 4562.139000 2377.162000 107.189000 1849.695000 198.976000 424.684000 159.099000 490.329000 503.172000 210.285000 925.827000 679.942000 752.999000 169.288000 2091.780000 297.982000 168.347000 187.756000 207.445000 21.442000 162.229000 190.053000 182.712000 211.269000 89.687000 123.255000 234.953000 152.732000 429.838000 312.494000 266.837000 114.935000 492.411000 385.871000 379.606000 90.867000  
1355.949000 1188.897000 2323.584000 396.988000 1222.996000 1102.587000 413.037000 313.438000 394.960000 1517.076000 1405.130000 122.759000 383.251000 3540.588000 2503.792000 1003.324000 1038.462000 800.206000 436.065000 4560.271000 2324.278000 107.735000 1884.109000 193.234000 427.344000 157.625000 489.745000 501.004000 215.055000 906.125000 666.951000 749.389000 168.776000 2077.966000 296.822000 168.347000 189.951000 201.879000 21.174000 161.139000 184.989000 178.702000 208.580000 91.172000 120.858000 223.910000 150.456000 417.853000 303.230000 266.026000 114.935000 490.472000 384.572000 379.496000 90.931000  
1356.470000 1191.980000 2324.082000 398.156000 1229.819000 1105.150000 417.195000 312.575000 396.750000 1522.881000 1401.244000 123.402000 385.062000 3561.478000 2517.701000 1004.060000 1048.144000 803.709000 432.051000 4562.503000 2323.330000 106.844000 1879.493000 192.902000 428.324000 154.548000 492.909000 501.004000 206.483000 901.650000 672.484000 743.197000 162.857000 2118.965000 291.121000 168.617000 189.585000 201.390000 21.347000 157.976000 184.904000 179.103000 208.580000 91.172000 122.142000 221.604000 150.607000 417.843000 318.431000 274.205000 114.683000 489.627000 384.572000 377.048000 91.159000  
1386.664000 1204.140000 2358.241000 397.787000 1241.616000 1113.764000 421.990000 314.916000 400.341000 1542.710000 1434.867000 125.140000 388.057000 3591.657000 2554.628000 1027.511000 1050.084000 826.301000 438.850000 4616.848000 2334.856000 108.509000 1912.107000 189.842000 435.232000 156.919000 502.989000 502.170000 214.748000 908.176000 681.697000 749.424000 163.988000 2151.684000 298.408000 168.203000 192.253000 207.415000 22.113000 160.459000 186.344000 179.519000 208.580000 92.392000 123.018000 227.669000 150.121000 427.745000 322.647000 272.659000 115.421000 488.007000 384.572000 384.132000 91.159000  
1389.273000 1212.678000 2363.672000 404.908000 1254.851000 1126.105000 419.792000 312.937000 403.759000 1560.381000 1470.012000 125.830000 393.622000 3668.889000 2591.305000 1029.658000 1051.933000 823.435000 441.982000 4540.609000 2360.860000 108.666000 1943.076000 189.258000 436.794000 156.877000 495.108000 517.261000 215.689000 909.124000 688.934000 760.034000 164.066000 2117.292000 301.737000 171.031000 192.040000 210.157000 21.812000 162.052000 181.810000 180.057000 210.478000 91.352000 122.970000 215.710000 150.630000 428.711000 321.812000 270.613000 115.288000 479.045000 388.123000 378.860000 91.159000  
1358.712000 1189.694000 2316.080000 396.207000 1225.490000 1089.562000 414.757000 310.950000 393.654000 1528.582000 1456.558000 124.635000 386.381000 3556.023000 2553.683000 1021.216000 1044.910000 819.463000 438.410000 4549.099000 2299.400000 108.114000 1926.852000 188.906000 424.008000 155.782000 491.063000 519.324000 202.640000 887.032000 653.257000 740.376000 159.192000 2057.570000 297.200000 171.431000 191.904000 205.254000 22.151000 163.709000 177.914000 173.563000 208.842000 91.583000 121.446000 217.902000 148.468000 416.925000 319.050000 272.081000 115.198000 468.567000 384.687000 380.681000 91.480000  
1332.485000 1166.202000 2283.906000 393.716000 1208.648000 1068.395000 407.809000 310.014000 387.066000 1505.987000 1411.470000 121.626000 376.586000 3502.160000 2520.503000 1012.335000 1030.759000 800.046000 424.555000 4497.687000 2227.667000 104.916000 1888.938000 181.561000 408.249000 155.796000 478.620000 486.758000 191.311000 839.989000 624.971000 726.400000 155.631000 2026.692000 283.387000 171.431000 189.770000 201.310000 21.900000 161.614000 177.670000 174.548000 207.225000 91.115000 121.604000 221.816000 146.951000 396.817000 316.032000 271.345000 115.198000 447.461000 384.687000 383.021000 91.480000  
1281.482000 1128.528000 2240.272000 382.164000 1170.076000 1032.792000 394.454000 298.348000 376.910000 1463.997000 1352.434000 118.662000 365.056000 3317.891000 2439.065000 983.594000 1019.541000 782.183000 412.029000 4314.098000 2085.228000 101.889000 1814.908000 173.622000 392.878000 151.000000 461.788000 484.435000 183.956000 772.745000 584.091000 705.664000 148.162000 1930.106000 284.269000 169.346000 186.993000 194.162000 20.498000 157.431000 164.628000 162.210000 201.644000 91.014000 121.440000 210.761000 138.769000 383.681000 312.165000 269.872000 118.218000 449.809000 381.387000 391.275000 91.578000  
1283.553000 1140.112000 2244.430000 384.565000 1182.494000 1046.482000 398.519000 302.797000 380.288000 1472.385000 1357.422000 118.299000 368.136000 3367.748000 2464.425000 984.677000 1027.510000 790.834000 413.017000 4316.864000 2091.834000 101.159000 1826.473000 179.250000 395.123000 153.014000 449.917000 467.895000 189.194000 820.812000 619.518000 721.396000 145.225000 1975.647000 284.726000 159.475000 185.298000 198.143000 20.690000 149.633000 166.546000 161.367000 200.353000 89.842000 117.317000 214.174000 140.984000 380.955000 308.290000 269.139000 118.800000 446.700000 378.276000 399.204000 91.887000  
